link_id,activity_id,queue_id,source_kind,original_url,canonical_url,domain,source_type,http_status,access_status,priority,anchor_text,context_excerpt,resolve_error
LI-EXT-060,7297638535648481280,LI-LOGIN-045,anchor,https://lnkd.in/d4hMpsps,https://lnkd.in/d4hMpsps,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/d4hMpsps,"Classification Intervals with Pearsonify 🧪 Traditional conformal prediction for binary classification often provides confidence sets like {True, False}, but is that really useful for applications like credit scoring or fraud detection? 💭 As someone still learning about conformal prediction, I noticed a gap—most solutions for binary classification provide only a basic prediction set like {sick, not sick} 🤔, without indicating how confident we are in the predicted probability. I began experimenting with Pearson residuals to build classification intervals around predicted probabilities, and found",
LI-EXT-061,7287502960530518016,LI-LOGIN-047,anchor,https://lnkd.in/dWX_RXzs,https://www.linkedin.com/posts/denisburakov_explainable-boosted-scoring-xbooster-activity-7196388918437548033-jmxE?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dWX_RXzs,"How to Make Random Forests More Compact Without Losing Accuracy? 🌲✂️ Random Forest is a powerful algorithm but is often computationally inefficient, relying on the predictions of thousands of trees—many of which may add redundant information. This can make the predictive model uneconomical 🚰 and harder to interpret. One solution is pruning entire trees. By identifying and removing trees that deviate significantly from the model’s global mean—those in the ""tails"" of the prediction distribution—we can shrink Random Forests while maintaining generalization and accuracy. In the slides, I illustrat",
LI-EXT-062,7287502960530518016,LI-LOGIN-047,anchor,https://github.com/perpetual-ml/perpetual,https://github.com/perpetual-ml/perpetual,github.com,code_or_tool,200,resolved,high,https://github.com/perpetual-ml/perpetual,Try PerpetualBooster: https://github.com/perpetual-ml/perpetual,
LI-EXT-063,7287502960530518016,LI-LOGIN-047,comment_block,https://github.com/perpetual-ml/perpetual,https://github.com/perpetual-ml/perpetual,github.com,code_or_tool,200,resolved,high,https://github.com/perpetual-ml/perpetual,Try PerpetualBooster: https://github.com/perpetual-ml/perpetual,
LI-EXT-064,7282429540482568193,LI-LOGIN-048,anchor,https://arxiv.org/abs/2304.13761,https://arxiv.org/abs/2304.13761,arxiv.org,academic_or_preprint,200,resolved,high,https://arxiv.org/abs/2304.13761,"Igor Shuryak, MD, PhD I really like this approach! Works for any estimator (trees, ensembles etc), using logits as inputs seems to give better calibration. Another great application is fitting LR over one-hot encoded leaves of gradient boosting explained in this paper https://arxiv.org/abs/2304.13761 and in an earlier FB paper, works on raw tree leaves too (like WOE)",
LI-EXT-065,7282429540482568193,LI-LOGIN-048,anchor,https://arxiv.org/abs/2304.13761v3,https://arxiv.org/abs/2304.13761v3,arxiv.org,academic_or_preprint,200,resolved,high,,"Igor Shuryak, MD, PhD I really like this approach! Works for any estimator (trees, ensembles etc), using logits as inputs seems to give better calibration. Another great application is fitting LR over one-hot encoded leaves of gradient boosting explained in this paper https://arxiv.org/abs/2304.13761 and in an earlier FB paper, works on raw tree leaves too (like WOE) …more Enhancing Robustness of Gradient-Boosted Decision Trees through One-Hot Encoding and Regularization Gradient-boosted decision trees (GBDT) are widely used and highly effective machine learning approach for tabular data model",
LI-EXT-066,7282429540482568193,LI-LOGIN-048,anchor,https://scholar.google.fr/citations?view_op=view_citation&hl=fr&user=S9OI0xUAAAAJ&citation_for_view=S9OI0xUAAAAJ:2osOgNQ5qMEC,https://scholar.google.fr/citations?view_op=view_citation&hl=fr&user=S9OI0xUAAAAJ&citation_for_view=S9OI0xUAAAAJ:2osOgNQ5qMEC,scholar.google.fr,web_source,not_resolved,unresolved,low,https://scholar.google.fr/citations?view_op=view_citation&hl=fr&user=S9OI0xUAAAAJ&citation_for_view=S9OI0xUAAAAJ:2osOgNQ5qMEC,"Interesting, even if in many cases, eXplainable AI overperforms LR. Thereby, I don't mean ex-post local explainability like shapley values, PDP, Lime,... but rather intrinsically eXplainable AI like EBM or GamiNet tools that produce GAM but are powered with powerful AI tools... For an illustration with Credit risk, look at https://scholar.google.fr/citations?view_op=view_citation&hl=fr&user=S9OI0xUAAAAJ&citation_for_view=S9OI0xUAAAAJ:2osOgNQ5qMEC",
LI-EXT-067,7282429540482568193,LI-LOGIN-048,comment_block,https://arxiv.org/abs/2304.13761,https://arxiv.org/abs/2304.13761,arxiv.org,academic_or_preprint,200,resolved,high,https://arxiv.org/abs/2304.13761,"Igor Shuryak, MD, PhD I really like this approach! Works for any estimator (trees, ensembles etc), using logits as inputs seems to give better calibration. Another great application is fitting LR over one-hot encoded leaves of gradient boosting explained in this paper https://arxiv.org/abs/2304.13761 and in an earlier FB paper, works on raw tree leaves too (like WOE)",
LI-EXT-068,7282429540482568193,LI-LOGIN-048,comment_block,https://scholar.google.fr/citations?view_op=view_citation&hl=fr&user=S9OI0xUAAAAJ&citation_for_view=S9OI0xUAAAAJ:2osOgNQ5qMEC,https://scholar.google.fr/citations?view_op=view_citation&hl=fr&user=S9OI0xUAAAAJ&citation_for_view=S9OI0xUAAAAJ:2osOgNQ5qMEC,scholar.google.fr,web_source,200,resolved,high,https://scholar.google.fr/citations?view_op=view_citation&hl=fr&user=S9OI0xUAAAAJ&citation_for_view=S9OI0xUAAAAJ:2osOgNQ5qMEC,"Interesting, even if in many cases, eXplainable AI overperforms LR. Thereby, I don't mean ex-post local explainability like shapley values, PDP, Lime,... but rather intrinsically eXplainable AI like EBM or GamiNet tools that produce GAM but are powered with powerful AI tools... For an illustration with Credit risk, look at https://scholar.google.fr/citations?view_op=view_citation&hl=fr&user=S9OI0xUAAAAJ&citation_for_view=S9OI0xUAAAAJ:2osOgNQ5qMEC",
LI-EXT-069,7272626194091552768,LI-LOGIN-049,anchor,https://lnkd.in/dBuxEQTq,https://lnkd.in/dBuxEQTq,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dBuxEQTq,"Weight of Evidence (WOE) Gradient Boosting ⤵ 🌟 GitHub repo: https://lnkd.in/dBuxEQTq WoeBoost combines the interpretability of WOE with the predictive power of gradient boosting, delivering a scoring system that is both transparent and predictive. Unlike traditional boosted trees, WoeBoost handles features independently, summarizing evidence directly from data 🔍 ⬇️ Key Features of WoeBoost ✔️ Automatically build machine learning scorecards (no tuning required) ✔️ Experiment with flexible binning strategies ✔️ Infer monotonic relationships automatically from your data ✔️ Seamlessly include cate",
LI-EXT-070,7272626194091552768,LI-LOGIN-049,anchor,https://lnkd.in/dPYBzzYi,https://lnkd.in/dPYBzzYi,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dPYBzzYi,"Weight of Evidence (WOE) Gradient Boosting ⤵ 🌟 GitHub repo: https://lnkd.in/dBuxEQTq WoeBoost combines the interpretability of WOE with the predictive power of gradient boosting, delivering a scoring system that is both transparent and predictive. Unlike traditional boosted trees, WoeBoost handles features independently, summarizing evidence directly from data 🔍 ⬇️ Key Features of WoeBoost ✔️ Automatically build machine learning scorecards (no tuning required) ✔️ Experiment with flexible binning strategies ✔️ Infer monotonic relationships automatically from your data ✔️ Seamlessly include cate",
LI-EXT-071,7272626194091552768,LI-LOGIN-049,anchor,https://tr.ee/sRiUqNv49i,https://linktr.ee/deburky?lt_utm_source=lt_admin_share_link#437048361,linktr.ee,shortlink_or_link_hub,200,resolved,low,https://tr.ee/sRiUqNv49i,"Weight of Evidence (WOE) Gradient Boosting ⤵ 🌟 GitHub repo: https://lnkd.in/dBuxEQTq WoeBoost combines the interpretability of WOE with the predictive power of gradient boosting, delivering a scoring system that is both transparent and predictive. Unlike traditional boosted trees, WoeBoost handles features independently, summarizing evidence directly from data 🔍 ⬇️ Key Features of WoeBoost ✔️ Automatically build machine learning scorecards (no tuning required) ✔️ Experiment with flexible binning strategies ✔️ Infer monotonic relationships automatically from your data ✔️ Seamlessly include cate",
LI-EXT-072,7272626194091552768,LI-LOGIN-049,anchor,https://lnkd.in/d3G3vv5q,https://lnkd.in/d3G3vv5q,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/d3G3vv5q,"Weight of Evidence (WOE) Gradient Boosting ⤵ 🌟 GitHub repo: https://lnkd.in/dBuxEQTq WoeBoost combines the interpretability of WOE with the predictive power of gradient boosting, delivering a scoring system that is both transparent and predictive. Unlike traditional boosted trees, WoeBoost handles features independently, summarizing evidence directly from data 🔍 ⬇️ Key Features of WoeBoost ✔️ Automatically build machine learning scorecards (no tuning required) ✔️ Experiment with flexible binning strategies ✔️ Infer monotonic relationships automatically from your data ✔️ Seamlessly include cate",
LI-EXT-073,7272626194091552768,LI-LOGIN-049,anchor,https://lnkd.in/dsbbHi-M,https://www.linkedin.com/posts/denisburakov_woe-estimators-for-pd-models-activity-7140373482889961472-zRus?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dsbbHi-M,"Weight of Evidence (WOE) Gradient Boosting ⤵ 🌟 GitHub repo: https://lnkd.in/dBuxEQTq WoeBoost combines the interpretability of WOE with the predictive power of gradient boosting, delivering a scoring system that is both transparent and predictive. Unlike traditional boosted trees, WoeBoost handles features independently, summarizing evidence directly from data 🔍 ⬇️ Key Features of WoeBoost ✔️ Automatically build machine learning scorecards (no tuning required) ✔️ Experiment with flexible binning strategies ✔️ Infer monotonic relationships automatically from your data ✔️ Seamlessly include cate",
LI-EXT-074,7272626194091552768,LI-LOGIN-049,anchor,https://lnkd.in/dDgmPkhT,https://www.linkedin.com/posts/denisburakov_creditrisk-creditriskmodeling-lending-activity-7165608521160421379-hzLO?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dDgmPkhT,"Weight of Evidence (WOE) Gradient Boosting ⤵ 🌟 GitHub repo: https://lnkd.in/dBuxEQTq WoeBoost combines the interpretability of WOE with the predictive power of gradient boosting, delivering a scoring system that is both transparent and predictive. Unlike traditional boosted trees, WoeBoost handles features independently, summarizing evidence directly from data 🔍 ⬇️ Key Features of WoeBoost ✔️ Automatically build machine learning scorecards (no tuning required) ✔️ Experiment with flexible binning strategies ✔️ Infer monotonic relationships automatically from your data ✔️ Seamlessly include cate",
LI-EXT-075,7272626194091552768,LI-LOGIN-049,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Weight of Evidence (WOE) Gradient Boosting ⤵ 🌟 GitHub repo: https://lnkd.in/dBuxEQTq WoeBoost combines the interpretability of WOE with the predictive power of gradient boosting, delivering a scoring system that is both transparent and predictive. Unlike traditional boosted trees, WoeBoost handles features independently, summarizing evidence directly from data 🔍 ⬇️ Key Features of WoeBoost ✔️ Automatically build machine learning scorecards (no tuning required) ✔️ Experiment with flexible binning strategies ✔️ Infer monotonic relationships automatically from your data ✔️ Seamlessly include cate",
LI-EXT-076,7272626194091552768,LI-LOGIN-049,anchor,https://selfexplainml.github.io/PiML-Toolbox/_build/html/guides/models/xgb1.html,https://selfexplainml.github.io/PiML-Toolbox/_build/html/guides/models/xgb1.html,selfexplainml.github.io,code_or_tool,200,resolved,high,https://selfexplainml.github.io/PiML-Toolbox/_build/html/guides/models/xgb1.html,This one calculate WoE and optimal binning post xgboost: https://selfexplainml.github.io/PiML-Toolbox/_build/html/guides/models/xgb1.html,
LI-EXT-077,7272626194091552768,LI-LOGIN-049,comment_block,https://selfexplainml.github.io/PiML-Toolbox/_build/html/guides/models/xgb1.html,https://selfexplainml.github.io/PiML-Toolbox/_build/html/guides/models/xgb1.html,selfexplainml.github.io,code_or_tool,200,resolved,high,https://selfexplainml.github.io/PiML-Toolbox/_build/html/guides/models/xgb1.html,This one calculate WoE and optimal binning post xgboost: https://selfexplainml.github.io/PiML-Toolbox/_build/html/guides/models/xgb1.html,
LI-EXT-078,7259829440568836097,LI-LOGIN-050,anchor,https://lnkd.in/dUs2Uf6y,https://www.linkedin.com/posts/denisburakov_creditriskmodeling-lending-modelriskmanagement-activity-7211748798618824704-BeWw?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dUs2Uf6y,"Adversarial Learning with Iris🪻 How can neural networks create images that look almost real❓ Generative Adversarial Networks (GANs) make this possible by pitting two models against each other: a generator that creates images from scratch and a discriminator that tries to tell them apart from real ones 🖼️ Through adversarial learning, the generator's images become nearly indistinguishable from reality ✨ Check out this fun experiment generating Iris flower images, along with a visual breakdown of how GAN training works ⤵ ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ▷ Explore credit scoring with neural networks: https://ln",
LI-EXT-079,7259829440568836097,LI-LOGIN-050,anchor,https://lnkd.in/d7PAabw3,https://www.linkedin.com/posts/denisburakov_back-propagation-in-neural-networks-activity-7198933125886840833-Lfph?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/d7PAabw3,"Adversarial Learning with Iris🪻 How can neural networks create images that look almost real❓ Generative Adversarial Networks (GANs) make this possible by pitting two models against each other: a generator that creates images from scratch and a discriminator that tries to tell them apart from real ones 🖼️ Through adversarial learning, the generator's images become nearly indistinguishable from reality ✨ Check out this fun experiment generating Iris flower images, along with a visual breakdown of how GAN training works ⤵ ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ▷ Explore credit scoring with neural networks: https://ln",
LI-EXT-080,7259829440568836097,LI-LOGIN-050,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Adversarial Learning with Iris🪻 How can neural networks create images that look almost real❓ Generative Adversarial Networks (GANs) make this possible by pitting two models against each other: a generator that creates images from scratch and a discriminator that tries to tell them apart from real ones 🖼️ Through adversarial learning, the generator's images become nearly indistinguishable from reality ✨ Check out this fun experiment generating Iris flower images, along with a visual breakdown of how GAN training works ⤵ ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ▷ Explore credit scoring with neural networks: https://ln",
LI-EXT-081,7254740864336285696,LI-LOGIN-051,anchor,https://lnkd.in/dzeBYJn2,https://www.linkedin.com/posts/denisburakov_weight-of-evidence-for-text-classification-activity-7234084801039790080-hRS0?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dzeBYJn2,"Weight of Evidence for Image Generation 🖌 Did you know that Weight of Evidence (WOE), a technique widely used in credit scoring, can also be applied to unexpected tasks like image generation❓ Beyond its use in feature engineering for risk models, WOE can also act as a generative algorithm for tasks like text classification and image generation 🔍✨ Check out how WOE and other Naive Bayes variants can generate simple image representations below ⤵ ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ▷ Explore WOE for text classification: https://lnkd.in/dzeBYJn2 💡 ▷ Explore the code: https://lnkd.in/dpfBSG4B 💻 ▷ Explore more here:",
LI-EXT-082,7254740864336285696,LI-LOGIN-051,anchor,https://lnkd.in/dpfBSG4B,https://lnkd.in/dpfBSG4B,lnkd.in,shortlink_or_link_hub,200,resolved,medium,https://lnkd.in/dpfBSG4B,"Weight of Evidence for Image Generation 🖌 Did you know that Weight of Evidence (WOE), a technique widely used in credit scoring, can also be applied to unexpected tasks like image generation❓ Beyond its use in feature engineering for risk models, WOE can also act as a generative algorithm for tasks like text classification and image generation 🔍✨ Check out how WOE and other Naive Bayes variants can generate simple image representations below ⤵ ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ▷ Explore WOE for text classification: https://lnkd.in/dzeBYJn2 💡 ▷ Explore the code: https://lnkd.in/dpfBSG4B 💻 ▷ Explore more here:",
LI-EXT-083,7254740864336285696,LI-LOGIN-051,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Weight of Evidence for Image Generation 🖌 Did you know that Weight of Evidence (WOE), a technique widely used in credit scoring, can also be applied to unexpected tasks like image generation❓ Beyond its use in feature engineering for risk models, WOE can also act as a generative algorithm for tasks like text classification and image generation 🔍✨ Check out how WOE and other Naive Bayes variants can generate simple image representations below ⤵ ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬ ▷ Explore WOE for text classification: https://lnkd.in/dzeBYJn2 💡 ▷ Explore the code: https://lnkd.in/dpfBSG4B 💻 ▷ Explore more here:",
LI-EXT-084,7252204203853443072,LI-LOGIN-052,anchor,https://lnkd.in/dJfthBa7,https://www.linkedin.com/posts/denisburakov_logistic-regression-the-two-cultures-activity-7152948849597132801-P7P_?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dJfthBa7,"Linear Minds in a Nonlinear World 🧠🌍 The key challenge of every predictive modeling project lies in finding a model that accurately describes the underlying data patterns 📉 On one end of the spectrum, flexible models (think ensemble methods 🌳) can easily memorize noise in the training data — a common issue known as overfitting. On the other, simpler models (like linear or logistic regression 📏) may overlook more complex relationships, leading to underfitting How do we find a balance between the two extremes ❓ The answer lies in the bias-variance tradeoff — a ""sweet spot"" where a model captures",
LI-EXT-085,7252204203853443072,LI-LOGIN-052,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Linear Minds in a Nonlinear World 🧠🌍 The key challenge of every predictive modeling project lies in finding a model that accurately describes the underlying data patterns 📉 On one end of the spectrum, flexible models (think ensemble methods 🌳) can easily memorize noise in the training data — a common issue known as overfitting. On the other, simpler models (like linear or logistic regression 📏) may overlook more complex relationships, leading to underfitting How do we find a balance between the two extremes ❓ The answer lies in the bias-variance tradeoff — a ""sweet spot"" where a model captures",
LI-EXT-086,7247130806010187776,LI-LOGIN-053,anchor,https://lnkd.in/edwQq2Rq,https://www.linkedin.com/posts/denisburakov_gradient-boosting-activity-7173218699191926784-892W?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/edwQq2Rq,"Boosting Beyond Trees 🌳 Gradient boosting has long been regarded as the ""secret sauce"" for tabular datasets. Traditionally, the algorithm relies on decision trees, which are both flexible and robust. In theory, decision trees act as ""weak learners"" that, when combined, create a strong model. However, with the rise in computing power, we are increasingly seeing ""strong learners"" (e.g., deeper trees) being used 👩‍💻. But what happens if we swap decision trees for something else—say, linear models or neural networks? Neural networks, in particular, are often considered too powerful for boosting an",
LI-EXT-087,7247130806010187776,LI-LOGIN-053,anchor,https://lnkd.in/dDgmPkhT,https://www.linkedin.com/posts/denisburakov_creditrisk-creditriskmodeling-lending-activity-7165608521160421379-hzLO?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dDgmPkhT,"Boosting Beyond Trees 🌳 Gradient boosting has long been regarded as the ""secret sauce"" for tabular datasets. Traditionally, the algorithm relies on decision trees, which are both flexible and robust. In theory, decision trees act as ""weak learners"" that, when combined, create a strong model. However, with the rise in computing power, we are increasingly seeing ""strong learners"" (e.g., deeper trees) being used 👩‍💻. But what happens if we swap decision trees for something else—say, linear models or neural networks? Neural networks, in particular, are often considered too powerful for boosting an",
LI-EXT-088,7247130806010187776,LI-LOGIN-053,anchor,https://lnkd.in/eHgqXZPJ,https://www.linkedin.com/posts/denisburakov_logitboost-gradientboosting-python-activity-7229369908193579009-M4Z4?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/eHgqXZPJ,"Boosting Beyond Trees 🌳 Gradient boosting has long been regarded as the ""secret sauce"" for tabular datasets. Traditionally, the algorithm relies on decision trees, which are both flexible and robust. In theory, decision trees act as ""weak learners"" that, when combined, create a strong model. However, with the rise in computing power, we are increasingly seeing ""strong learners"" (e.g., deeper trees) being used 👩‍💻. But what happens if we swap decision trees for something else—say, linear models or neural networks? Neural networks, in particular, are often considered too powerful for boosting an",
LI-EXT-089,7247130806010187776,LI-LOGIN-053,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Boosting Beyond Trees 🌳 Gradient boosting has long been regarded as the ""secret sauce"" for tabular datasets. Traditionally, the algorithm relies on decision trees, which are both flexible and robust. In theory, decision trees act as ""weak learners"" that, when combined, create a strong model. However, with the rise in computing power, we are increasingly seeing ""strong learners"" (e.g., deeper trees) being used 👩‍💻. But what happens if we swap decision trees for something else—say, linear models or neural networks? Neural networks, in particular, are often considered too powerful for boosting an",
LI-EXT-090,7247130806010187776,LI-LOGIN-053,anchor,https://github.com/perpetual-ml/perpetual,https://github.com/perpetual-ml/perpetual,github.com,code_or_tool,200,resolved,high,https://github.com/perpetual-ml/perpetual,Great experiements! We also tried similar experiments and ended up with PerpetualBooster: https://github.com/perpetual-ml/perpetual,
LI-EXT-091,7247130806010187776,LI-LOGIN-053,comment_block,https://github.com/perpetual-ml/perpetual,https://github.com/perpetual-ml/perpetual,github.com,code_or_tool,200,resolved,high,https://github.com/perpetual-ml/perpetual,Great experiements! We also tried similar experiments and ended up with PerpetualBooster: https://github.com/perpetual-ml/perpetual,
LI-EXT-092,7242057402705993728,LI-LOGIN-054,anchor,https://lnkd.in/eRviDu_i,https://www.linkedin.com/posts/denisburakov_softmax-logistic-regression-activity-7189511040877924353-c-xH?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/eRviDu_i,"Binary and Multiclass Modeling 🔢 It's widely known that many real-world predictive modeling problems are of binary nature, such as determining who gets a loan or who is likely to churn. But why do we favor binary models? 💭 For one, it conveniently simplifies the real world 🗺️. It's much easier to frame decisions as yes/no or likely/unlikely because this is how our minds naturally handle complexity 💡 Take credit default as an example: a customer can default due to various reasons, such as fraudulent behavior or a loss of income. Yet, as far as automated decision-making is concerned, these disti",
LI-EXT-093,7242057402705993728,LI-LOGIN-054,anchor,https://lnkd.in/dWX_RXzs,https://www.linkedin.com/posts/denisburakov_explainable-boosted-scoring-xbooster-activity-7196388918437548033-jmxE?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dWX_RXzs,"Binary and Multiclass Modeling 🔢 It's widely known that many real-world predictive modeling problems are of binary nature, such as determining who gets a loan or who is likely to churn. But why do we favor binary models? 💭 For one, it conveniently simplifies the real world 🗺️. It's much easier to frame decisions as yes/no or likely/unlikely because this is how our minds naturally handle complexity 💡 Take credit default as an example: a customer can default due to various reasons, such as fraudulent behavior or a loss of income. Yet, as far as automated decision-making is concerned, these disti",
LI-EXT-094,7242057402705993728,LI-LOGIN-054,anchor,https://lnkd.in/eHgqXZPJ,https://www.linkedin.com/posts/denisburakov_logitboost-gradientboosting-python-activity-7229369908193579009-M4Z4?utm_source=share&utm_medium=member_desktop,linkedin.com,web_source,200,resolved,low,https://lnkd.in/eHgqXZPJ,"Binary and Multiclass Modeling 🔢 It's widely known that many real-world predictive modeling problems are of binary nature, such as determining who gets a loan or who is likely to churn. But why do we favor binary models? 💭 For one, it conveniently simplifies the real world 🗺️. It's much easier to frame decisions as yes/no or likely/unlikely because this is how our minds naturally handle complexity 💡 Take credit default as an example: a customer can default due to various reasons, such as fraudulent behavior or a loss of income. Yet, as far as automated decision-making is concerned, these disti",
LI-EXT-095,7242057402705993728,LI-LOGIN-054,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Binary and Multiclass Modeling 🔢 It's widely known that many real-world predictive modeling problems are of binary nature, such as determining who gets a loan or who is likely to churn. But why do we favor binary models? 💭 For one, it conveniently simplifies the real world 🗺️. It's much easier to frame decisions as yes/no or likely/unlikely because this is how our minds naturally handle complexity 💡 Take credit default as an example: a customer can default due to various reasons, such as fraudulent behavior or a loss of income. Yet, as far as automated decision-making is concerned, these disti",
LI-EXT-096,7239520617035640833,LI-LOGIN-055,anchor,https://lnkd.in/dyn72Fmg,https://www.linkedin.com/pulse/measuring-calibration-accuracy-modern-pd-models-denis-burakov/?trackingId=p9HGGZu2TnyJVGX9UtqUmQ%3D%3D,linkedin.com,web_source,200,resolved,low,https://lnkd.in/dyn72Fmg,"Another Look at Model Calibration 🪛 In classification problems, metrics like the Gini score (Accuracy Ratio) are often used to evaluate model performance, particularly on imbalanced datasets. While these metrics are quite robust to imbalance, they don't assess how accurate the predicted probabilities are — known as calibration. A high Gini score can be deceptive and doesn't always reflect true accuracy 📐 So, how do we assess if predictions are truly accurate? 💭 Measures like the Brier score or log loss offer a broad perspective, while visual tools like calibration plots can provide more detail",
LI-EXT-097,7239520617035640833,LI-LOGIN-055,anchor,https://linktr.ee/deburky,https://linktr.ee/deburky,linktr.ee,shortlink_or_link_hub,not_resolved,unresolved,low,https://linktr.ee/deburky,"Another Look at Model Calibration 🪛 In classification problems, metrics like the Gini score (Accuracy Ratio) are often used to evaluate model performance, particularly on imbalanced datasets. While these metrics are quite robust to imbalance, they don't assess how accurate the predicted probabilities are — known as calibration. A high Gini score can be deceptive and doesn't always reflect true accuracy 📐 So, how do we assess if predictions are truly accurate? 💭 Measures like the Brier score or log loss offer a broad perspective, while visual tools like calibration plots can provide more detail",
LI-EXT-098,7239520617035640833,LI-LOGIN-055,anchor,https://www.researchgate.net/publication/355699453/figure/fig3/AS:1083754265223178@1635398560311/Calibration-plot-N-1752-of-the-developed-prognostic-model-with-loess-smoother-The.png,https://www.researchgate.net/publication/355699453/figure/fig3/AS:1083754265223178@1635398560311/Calibration-plot-N-1752-of-the-developed-prognostic-model-with-loess-smoother-The.png,researchgate.net,web_source,not_resolved,unresolved,low,https://www.researchgate.net/publication/355699453/figure/fig3/AS:1083754265223178@1635398560311/Calibration-plot-N-1752-of-the-developed-prognostic-model-with-loess-smoother-The.png,"""a common issue with calibration plots is that the choice of bins and variations in the predicted probability ranges between models can invalidate fair comparisons"" - yes, but that is an artifact of the binning approach simply being an awful way to visualize & analyze an uncertain continuous curve. There are (much) better ways, e.g. loess-smoothed calibration curves + bootstrapped CIs + added prediction density plots. See here for an example (not mine): https://www.researchgate.net/publication/355699453/figure/fig3/AS:1083754265223178@1635398560311/Calibration-plot-N-1752-of-the-developed-prog",
LI-EXT-099,7239520617035640833,LI-LOGIN-055,anchor,https://arxiv.org/pdf/2302.08851,https://arxiv.org/pdf/2302.08851,arxiv.org,academic_or_preprint,200,resolved,high,https://arxiv.org/pdf/2302.08851,"""a common issue with calibration plots is that the choice of bins and variations in the predicted probability ranges between models can invalidate fair comparisons"" - yes, but that is an artifact of the binning approach simply being an awful way to visualize & analyze an uncertain continuous curve. There are (much) better ways, e.g. loess-smoothed calibration curves + bootstrapped CIs + added prediction density plots. See here for an example (not mine): https://www.researchgate.net/publication/355699453/figure/fig3/AS:1083754265223178@1635398560311/Calibration-plot-N-1752-of-the-developed-prog",
LI-EXT-100,7239520617035640833,LI-LOGIN-055,anchor,https://github.com/xRiskLab,https://github.com/xRiskLab,github.com,code_or_tool,200,resolved,high,https://github.com/xRiskLab,"Hi Matt, it's not part of any library yet, just pure matplotlib code. You can find it via the QR link. I have some other packages I work on if you are interested: https://github.com/xRiskLab",
